conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,155,17,5,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,133
Mental Health Disorder,155,17,5,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Mental Health Disorder,155,17,5,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,33,0,0,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,33
Alcohol Use Disorder,33,0,0,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Alcohol Use Disorder,33,0,0,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
Drug Use Disorder,20,3,0,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,17
Drug Use Disorder,20,3,0,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Drug Use Disorder,20,3,0,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,22,2,0,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,20
Both Alcohol and Drug Use Disorders,22,2,0,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,22,2,0,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
Chronic Health Condition,73,9,1,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,63
Chronic Health Condition,73,9,1,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Chronic Health Condition,73,9,1,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
HIV/AIDS,90,5,0,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,85
HIV/AIDS,90,5,0,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
HIV/AIDS,90,5,0,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
Development Disability,37,2,6,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,28
Development Disability,37,2,6,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Development Disability,37,2,6,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,1
Physical Disability,92,13,1,all_persons,2019-12-01,2019-12-31,Q13c1,without_children,78
Physical Disability,92,13,1,all_persons,2019-12-01,2019-12-31,Q13c1,with_only_children,0
Physical Disability,92,13,1,all_persons,2019-12-01,2019-12-31,Q13c1,unknown_household_type,0
