age_group,total,population,start_date,end_date,question,household_type,count
Under 5,142,all_persons,2022-08-01,2022-08-31,Q11,without_children,0
Under 5,142,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,126
Under 5,142,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,16
Under 5,142,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,0
5 -  12,255,all_persons,2022-08-01,2022-08-31,Q11,without_children,0
5 -  12,255,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,236
5 -  12,255,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,19
5 -  12,255,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,0
13 - 17,104,all_persons,2022-08-01,2022-08-31,Q11,without_children,0
13 - 17,104,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,89
13 - 17,104,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,15
13 - 17,104,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,0
18 - 24,143,all_persons,2022-08-01,2022-08-31,Q11,without_children,77
18 - 24,143,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,65
18 - 24,143,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
18 - 24,143,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,1
25 - 34,361,all_persons,2022-08-01,2022-08-31,Q11,without_children,235
25 - 34,361,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,124
25 - 34,361,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
25 - 34,361,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,2
35 - 44,346,all_persons,2022-08-01,2022-08-31,Q11,without_children,240
35 - 44,346,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,103
35 - 44,346,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
35 - 44,346,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,3
45 - 54,258,all_persons,2022-08-01,2022-08-31,Q11,without_children,236
45 - 54,258,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,22
45 - 54,258,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
45 - 54,258,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,0
55 - 61,206,all_persons,2022-08-01,2022-08-31,Q11,without_children,196
55 - 61,206,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,9
55 - 61,206,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
55 - 61,206,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,1
62 +,169,all_persons,2022-08-01,2022-08-31,Q11,without_children,161
62 +,169,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,7
62 +,169,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
62 +,169,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q11,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,5
Data Not Collected,13,all_persons,2022-08-01,2022-08-31,Q11,without_children,0
Data Not Collected,13,all_persons,2022-08-01,2022-08-31,Q11,with_children_and_adults,0
Data Not Collected,13,all_persons,2022-08-01,2022-08-31,Q11,with_only_children,0
Data Not Collected,13,all_persons,2022-08-01,2022-08-31,Q11,unknown_household_type,13
