income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2022-08-01,2022-08-31,Q17,income_at_start,249
Earned Income,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,17
Unemployment Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_start,4
Unemployment Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2022-08-01,2022-08-31,Q17,income_at_start,154
Supplemental Security Income (SSI),adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,20
Supplemental Security Income (SSI),adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,11
Social Security Disability Insurance (SSDI),adults,2022-08-01,2022-08-31,Q17,income_at_start,110
Social Security Disability Insurance (SSDI),adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,12
Social Security Disability Insurance (SSDI),adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_start,8
VA Service - Connected Disability Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Service - Connected Disability Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2022-08-01,2022-08-31,Q17,income_at_start,5
VA Non-Service Connected Disability Pension,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_start,1
Private Disability Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_start,0
Worker's Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2022-08-01,2022-08-31,Q17,income_at_start,24
Temporary Assistance for Needy Families (TANF),adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,4
General Assistance (GA),adults,2022-08-01,2022-08-31,Q17,income_at_start,0
General Assistance (GA),adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2022-08-01,2022-08-31,Q17,income_at_start,23
Retirement Income from Social Security,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,6
Retirement Income from Social Security,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Pension or retirement income from a former job,adults,2022-08-01,2022-08-31,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2022-08-01,2022-08-31,Q17,income_at_start,15
Child Support,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2022-08-01,2022-08-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2022-08-01,2022-08-31,Q17,income_at_start,17
Other Source,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-08-01,2022-08-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-08-01,2022-08-31,Q17,income_at_latest_annual_assessment_for_stayers,53
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-08-01,2022-08-31,Q17,income_at_exit_for_leavers,0
