age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,8,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,0
0 - 17,8,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,8
0 - 17,8,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
0 - 17,8,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
18 - 24,4,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,3
18 - 24,4,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,1
18 - 24,4,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
18 - 24,4,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
25 - 34,34,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,30
25 - 34,34,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,4
25 - 34,34,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
25 - 34,34,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
35 - 44,32,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,30
35 - 44,32,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,2
35 - 44,32,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
35 - 44,32,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
45 - 54,56,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,53
45 - 54,56,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,3
45 - 54,56,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
45 - 54,56,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
55 - 61,39,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,39
55 - 61,39,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,0
55 - 61,39,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
55 - 61,39,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
62 +,45,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,44
62 +,45,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,1
62 +,45,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
62 +,45,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,1,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,0
Client Doesn't Know/Client Refused,1,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,1,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,1
Data Not Collected,0,chronically_homeless,2022-08-01,2022-08-31,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2022-08-01,2022-08-31,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2022-08-01,2022-08-31,Q26d,unknown_household_type,0
