age_group,total,population,start_date,end_date,question,household_type,count
18 - 24,7,veterans,2022-08-01,2022-08-31,Q25d,without_children,6
18 - 24,7,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,1
18 - 24,7,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
25 - 34,10,veterans,2022-08-01,2022-08-31,Q25d,without_children,8
25 - 34,10,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,2
25 - 34,10,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
35 - 44,11,veterans,2022-08-01,2022-08-31,Q25d,without_children,6
35 - 44,11,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,5
35 - 44,11,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
45 - 54,15,veterans,2022-08-01,2022-08-31,Q25d,without_children,14
45 - 54,15,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,1
45 - 54,15,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
55 - 61,20,veterans,2022-08-01,2022-08-31,Q25d,without_children,20
55 - 61,20,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,0
55 - 61,20,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
62 +,30,veterans,2022-08-01,2022-08-31,Q25d,without_children,30
62 +,30,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,0
62 +,30,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25d,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25d,without_children,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25d,with_children_and_adults,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25d,unknown_household_type,0
