count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,921,215,271,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,402
None,921,215,271,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,23
None,921,215,271,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,10
1 Condition,389,42,19,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,326
1 Condition,389,42,19,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,0
1 Condition,389,42,19,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,2
2 Conditions,158,10,1,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,146
2 Conditions,158,10,1,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,0
2 Conditions,158,10,1,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,1
3+ Conditions,122,2,0,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,120
3+ Conditions,122,2,0,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,0
3+ Conditions,122,2,0,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,0
Condition Unknown,128,15,6,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,105
Condition Unknown,128,15,6,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,1
Condition Unknown,128,15,6,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,1
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,6
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,0
Data Not Collected,278,46,154,all_persons,2022-08-01,2022-08-31,Q13a2,without_children,40
Data Not Collected,278,46,154,all_persons,2022-08-01,2022-08-31,Q13a2,with_only_children,26
Data Not Collected,278,46,154,all_persons,2022-08-01,2022-08-31,Q13a2,unknown_household_type,12
