living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",193,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,without_children,162
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",193,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_children_and_adults,31
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",193,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",193,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),4,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,without_children,4
Transitional housing for homeless persons (including homeless youth),4,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),4,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),4,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,331,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,without_children,308
Place not meant for human habitation,331,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_children_and_adults,22
Place not meant for human habitation,331,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,331,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,unknown_household_type,1
Safe Haven,7,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,without_children,5
Safe Haven,7,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_children_and_adults,2
Safe Haven,7,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_only_children,0
Safe Haven,7,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,unknown_household_type,0
Host Home,1,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,without_children,0
Host Home,1,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_children_and_adults,1
Host Home,1,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,with_only_children,0
Host Home,1,all_persons,2022-08-01,2022-08-31,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,6
Psychiatric hospital or other psychiatric facility,6,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,13,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,13
Substance abuse treatment facility or detox center,13,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,13,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,13,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,33,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,33
Hospital or other residential non-psychiatric medical facility,33,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,33,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,33,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",36,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,36
"Jail, prison or juvenile detention facility",36,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",36,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",36,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,without_children,3
Residential project or halfway house with no homeless criteria,3,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-08-01,2022-08-31,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,10
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,1
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",4,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,4
"Owned by client, with ongoing housing subsidy",4,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",4,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",4,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,6
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,2
Rental by client in a public housing unit,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",263,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,161
"Rental by client, no ongoing housing subsidy",263,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,99
"Rental by client, no ongoing housing subsidy",263,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",263,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,2
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",14,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,9
"Rental by client, with other housing subsidy (including RRH)",14,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,5
