gender_identity,total,population,start_date,end_date,question,household_type,count
Male,75,veterans,2022-08-01,2022-08-31,Q25c,without_children,73
Male,75,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,2
Male,75,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
Female,16,veterans,2022-08-01,2022-08-31,Q25c,without_children,9
Female,16,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,7
Female,16,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
No Single Gender,0,veterans,2022-08-01,2022-08-31,Q25c,without_children,0
No Single Gender,0,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,0
No Single Gender,0,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
Questioning,1,veterans,2022-08-01,2022-08-31,Q25c,without_children,1
Questioning,1,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,0
Questioning,1,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
Transgender,1,veterans,2022-08-01,2022-08-31,Q25c,without_children,1
Transgender,1,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,0
Transgender,1,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25c,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25c,without_children,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25c,with_children_and_adults,0
Data Not Collected,0,veterans,2022-08-01,2022-08-31,Q25c,unknown_household_type,0
