income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2017-05-01,2017-05-31,Q17,income_at_start,106
Earned Income,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,7
Earned Income,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,8
Unemployment Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_start,4
Unemployment Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2017-05-01,2017-05-31,Q17,income_at_start,65
Supplemental Security Income (SSI),adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,16
Supplemental Security Income (SSI),adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,6
Social Security Disability Insurance (SSDI),adults,2017-05-01,2017-05-31,Q17,income_at_start,52
Social Security Disability Insurance (SSDI),adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Social Security Disability Insurance (SSDI),adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_start,4
VA Service - Connected Disability Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2017-05-01,2017-05-31,Q17,income_at_start,1
VA Non-Service Connected Disability Pension,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_start,0
Private Disability Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_start,0
Worker's Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2017-05-01,2017-05-31,Q17,income_at_start,8
Temporary Assistance for Needy Families (TANF),adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2017-05-01,2017-05-31,Q17,income_at_start,0
General Assistance (GA),adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2017-05-01,2017-05-31,Q17,income_at_start,7
Retirement Income from Social Security,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Retirement Income from Social Security,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2017-05-01,2017-05-31,Q17,income_at_start,1
Pension or retirement income from a former job,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,1
Child Support,adults,2017-05-01,2017-05-31,Q17,income_at_start,11
Child Support,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2017-05-01,2017-05-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2017-05-01,2017-05-31,Q17,income_at_start,2
Other Source,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-05-01,2017-05-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-05-01,2017-05-31,Q17,income_at_latest_annual_assessment_for_stayers,44
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-05-01,2017-05-31,Q17,income_at_exit_for_leavers,0
