age_group,total,population,start_date,end_date,question,household_type,count
Under 5,42,all_persons,2017-05-01,2017-05-31,Q11,without_children,0
Under 5,42,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,38
Under 5,42,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,4
Under 5,42,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
5 -  12,68,all_persons,2017-05-01,2017-05-31,Q11,without_children,0
5 -  12,68,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,64
5 -  12,68,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,4
5 -  12,68,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
13 - 17,21,all_persons,2017-05-01,2017-05-31,Q11,without_children,0
13 - 17,21,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,18
13 - 17,21,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,3
13 - 17,21,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
18 - 24,23,all_persons,2017-05-01,2017-05-31,Q11,without_children,9
18 - 24,23,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,14
18 - 24,23,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
18 - 24,23,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
25 - 34,76,all_persons,2017-05-01,2017-05-31,Q11,without_children,33
25 - 34,76,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,43
25 - 34,76,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
25 - 34,76,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
35 - 44,71,all_persons,2017-05-01,2017-05-31,Q11,without_children,52
35 - 44,71,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,19
35 - 44,71,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
35 - 44,71,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
45 - 54,100,all_persons,2017-05-01,2017-05-31,Q11,without_children,84
45 - 54,100,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,15
45 - 54,100,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
45 - 54,100,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,1
55 - 61,61,all_persons,2017-05-01,2017-05-31,Q11,without_children,58
55 - 61,61,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,3
55 - 61,61,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
55 - 61,61,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
62 +,39,all_persons,2017-05-01,2017-05-31,Q11,without_children,37
62 +,39,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,2
62 +,39,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
62 +,39,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q11,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q11,without_children,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q11,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q11,with_only_children,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q11,unknown_household_type,2
