count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,91,21,33,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,37
None,91,21,33,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
None,91,21,33,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
1 Condition,36,4,6,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,26
1 Condition,36,4,6,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
1 Condition,36,4,6,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
2 Conditions,13,3,2,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,8
2 Conditions,13,3,2,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
2 Conditions,13,3,2,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
3+ Conditions,7,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,7
3+ Conditions,7,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
3+ Conditions,7,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
Condition Unknown,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,2
Condition Unknown,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
Condition Unknown,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
Data Not Collected,6,2,1,all_persons,2017-11-01,2017-11-30,Q13b2,without_children,2
Data Not Collected,6,2,1,all_persons,2017-11-01,2017-11-30,Q13b2,with_only_children,1
Data Not Collected,6,2,1,all_persons,2017-11-01,2017-11-30,Q13b2,unknown_household_type,0
