conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,101,11,5,stayers,2017-11-01,2017-11-30,Q13c1,without_children,84
Mental Health Disorder,101,11,5,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,1
Mental Health Disorder,101,11,5,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,14,0,0,stayers,2017-11-01,2017-11-30,Q13c1,without_children,14
Alcohol Use Disorder,14,0,0,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
Alcohol Use Disorder,14,0,0,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Drug Use Disorder,7,2,0,stayers,2017-11-01,2017-11-30,Q13c1,without_children,5
Drug Use Disorder,7,2,0,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
Drug Use Disorder,7,2,0,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2017-11-01,2017-11-30,Q13c1,without_children,18
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,1
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Chronic Health Condition,56,10,6,stayers,2017-11-01,2017-11-30,Q13c1,without_children,40
Chronic Health Condition,56,10,6,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
Chronic Health Condition,56,10,6,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
HIV/AIDS,75,0,0,stayers,2017-11-01,2017-11-30,Q13c1,without_children,75
HIV/AIDS,75,0,0,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
HIV/AIDS,75,0,0,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Development Disability,17,3,5,stayers,2017-11-01,2017-11-30,Q13c1,without_children,9
Development Disability,17,3,5,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
Development Disability,17,3,5,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
Physical Disability,72,9,0,stayers,2017-11-01,2017-11-30,Q13c1,without_children,63
Physical Disability,72,9,0,stayers,2017-11-01,2017-11-30,Q13c1,with_only_children,0
Physical Disability,72,9,0,stayers,2017-11-01,2017-11-30,Q13c1,unknown_household_type,0
