count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,284,69,125,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,82
None,284,69,125,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,8
None,284,69,125,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
1 Condition,164,16,18,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,130
1 Condition,164,16,18,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,0
1 Condition,164,16,18,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
2 Conditions,73,10,4,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,59
2 Conditions,73,10,4,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,0
2 Conditions,73,10,4,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
3+ Conditions,46,3,0,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,42
3+ Conditions,46,3,0,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,1
3+ Conditions,46,3,0,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
Condition Unknown,4,0,1,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,3
Condition Unknown,4,0,1,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,0
Condition Unknown,4,0,1,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,0
Data Not Collected,22,4,3,all_persons,2017-11-01,2017-11-30,Q13a2,without_children,10
Data Not Collected,22,4,3,all_persons,2017-11-01,2017-11-30,Q13a2,with_only_children,2
Data Not Collected,22,4,3,all_persons,2017-11-01,2017-11-30,Q13a2,unknown_household_type,3
