conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,23,2,2,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,19
Mental Health Disorder,23,2,2,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Mental Health Disorder,23,2,2,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Alcohol Use Disorder,5,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,5
Alcohol Use Disorder,5,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Alcohol Use Disorder,5,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Drug Use Disorder,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,2
Drug Use Disorder,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Drug Use Disorder,2,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,3,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,3
Both Alcohol and Drug Use Disorders,3,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,3,0,0,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Chronic Health Condition,8,2,0,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,6
Chronic Health Condition,8,2,0,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Chronic Health Condition,8,2,0,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
HIV/AIDS,7,1,0,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,6
HIV/AIDS,7,1,0,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
HIV/AIDS,7,1,0,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Development Disability,11,0,6,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,5
Development Disability,11,0,6,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Development Disability,11,0,6,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
Physical Disability,22,5,2,all_persons,2017-11-01,2017-11-30,Q13b1,without_children,15
Physical Disability,22,5,2,all_persons,2017-11-01,2017-11-30,Q13b1,with_only_children,0
Physical Disability,22,5,2,all_persons,2017-11-01,2017-11-30,Q13b1,unknown_household_type,0
