conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,37
Mental Health Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,36
Mental Health Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Alcohol Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,4
Drug Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,7
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,7
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,20
Chronic Health Condition,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,18
Chronic Health Condition,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,2
HIV/AIDS,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,1
HIV/AIDS,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,1
Development Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_start,21
Physical Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_latest_assessment_for_stayers,20
Physical Disability,chronically_homeless,2017-11-01,2017-11-30,Q26e,conditions_at_exit_for_leavers,1
