income_range,population,start_date,end_date,question,status,count
No Income,adults,2022-06-01,2022-06-30,Q16,income_at_start,611
No Income,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,11
No Income,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,64
$1 -  $150,adults,2022-06-01,2022-06-30,Q16,income_at_start,5
$1 -  $150,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2022-06-01,2022-06-30,Q16,income_at_start,6
$151 - $250,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2022-06-01,2022-06-30,Q16,income_at_start,34
$251 - $500,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2022-06-01,2022-06-30,Q16,income_at_start,163
$501 - $1000,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,14
$501 - $1000,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,24
$1001 - $1500,adults,2022-06-01,2022-06-30,Q16,income_at_start,113
$1001 - $1500,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,14
$1001 - $1500,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,18
$1501 - $2000,adults,2022-06-01,2022-06-30,Q16,income_at_start,99
$1501 - $2000,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,7
$1501 - $2000,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,12
$2001+,adults,2022-06-01,2022-06-30,Q16,income_at_start,113
$2001+,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,6
$2001+,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,26
Client Doesn't Know/Client Refused,adults,2022-06-01,2022-06-30,Q16,income_at_start,4
Client Doesn't Know/Client Refused,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2022-06-01,2022-06-30,Q16,income_at_start,336
Data Not Collected,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,71
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,783
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,428
Number of Adult Stayers without Required Annual Assessment,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2022-06-01,2022-06-30,Q16,income_at_start,1484
Total Adults,adults,2022-06-01,2022-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1265
Total Adults,adults,2022-06-01,2022-06-30,Q16,income_at_exit_for_leavers,219
