conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,349,23,2,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,322
Mental Health Disorder,349,23,2,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Mental Health Disorder,349,23,2,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,2
Alcohol Use Disorder,64,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,63
Alcohol Use Disorder,64,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Alcohol Use Disorder,64,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,1
Drug Use Disorder,61,3,0,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,58
Drug Use Disorder,61,3,0,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Drug Use Disorder,61,3,0,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,61,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,61
Both Alcohol and Drug Use Disorders,61,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,61,0,0,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,0
Chronic Health Condition,183,10,2,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,171
Chronic Health Condition,183,10,2,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Chronic Health Condition,183,10,2,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,0
HIV/AIDS,104,7,0,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,97
HIV/AIDS,104,7,0,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
HIV/AIDS,104,7,0,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,0
Development Disability,71,4,16,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,50
Development Disability,71,4,16,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Development Disability,71,4,16,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,1
Physical Disability,222,11,1,all_persons,2022-06-01,2022-06-30,Q13a1,without_children,210
Physical Disability,222,11,1,all_persons,2022-06-01,2022-06-30,Q13a1,with_only_children,0
Physical Disability,222,11,1,all_persons,2022-06-01,2022-06-30,Q13a1,unknown_household_type,0
