health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2022-06-01,2022-06-30,Q21,at_start,921
MEDICAID,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,35
MEDICAID,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,131
MEDICARE,all_persons,2022-06-01,2022-06-30,Q21,at_start,156
MEDICARE,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,14
MEDICARE,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,16
State Children's Health Insurance Program,all_persons,2022-06-01,2022-06-30,Q21,at_start,7
State Children's Health Insurance Program,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2022-06-01,2022-06-30,Q21,at_start,26
Veteran's Administration (VA) Medical Services,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,10
Veteran's Administration (VA) Medical Services,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,1
Employer - Provided Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_start,44
Employer - Provided Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,7
Health Insurance obtained through COBRA,all_persons,2022-06-01,2022-06-30,Q21,at_start,2
Health Insurance obtained through COBRA,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,1
Private Pay Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_start,44
Private Pay Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,1
State Health Insurance for Adults,all_persons,2022-06-01,2022-06-30,Q21,at_start,10
State Health Insurance for Adults,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,2
Indian Health Services Program,all_persons,2022-06-01,2022-06-30,Q21,at_start,4
Indian Health Services Program,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,1
Other,all_persons,2022-06-01,2022-06-30,Q21,at_start,9
Other,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_start,460
No Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,12
No Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,44
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q21,at_start,11
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2022-06-01,2022-06-30,Q21,at_start,287
Data Not Collected,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,591
Data Not Collected,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,75
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-06-01,2022-06-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,1013
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_start,930
1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,37
1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,122
More than 1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_start,140
More than 1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2022-06-01,2022-06-30,Q21,at_exit_for_leavers,19
