count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,790,174,236,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,347
None,790,174,236,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,23
None,790,174,236,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,10
1 Condition,347,27,12,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,306
1 Condition,347,27,12,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,0
1 Condition,347,27,12,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,2
2 Conditions,140,8,1,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,130
2 Conditions,140,8,1,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,0
2 Conditions,140,8,1,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,1
3+ Conditions,115,2,0,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,113
3+ Conditions,115,2,0,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,0
3+ Conditions,115,2,0,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,0
Condition Unknown,89,6,5,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,77
Condition Unknown,89,6,5,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,1
Condition Unknown,89,6,5,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,6
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,6,0,0,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,0
Data Not Collected,178,32,83,all_persons,2022-06-01,2022-06-30,Q13c2,without_children,32
Data Not Collected,178,32,83,all_persons,2022-06-01,2022-06-30,Q13c2,with_only_children,24
Data Not Collected,178,32,83,all_persons,2022-06-01,2022-06-30,Q13c2,unknown_household_type,7
