conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,8
Mental Health Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,6
Mental Health Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,1
Alcohol Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,1
Alcohol Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,2
Both Alcohol and Drug Use Disorders,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Both Alcohol and Drug Use Disorders,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,7
Chronic Health Condition,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,2
HIV/AIDS,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,0
Development Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
Development Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_start,8
Physical Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Physical Disability,chronically_homeless,2014-11-01,2014-11-30,Q26e,conditions_at_exit_for_leavers,3
