living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",143,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,without_children,121
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",143,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_children_and_adults,22
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",143,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",143,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,217,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,without_children,201
Place not meant for human habitation,217,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_children_and_adults,16
Place not meant for human habitation,217,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,217,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,6,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,without_children,4
Safe Haven,6,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_children_and_adults,2
Safe Haven,6,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_only_children,0
Safe Haven,6,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,unknown_household_type,0
Host Home,0,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,without_children,0
Host Home,0,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_children_and_adults,0
Host Home,0,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,with_only_children,0
Host Home,0,all_persons,2021-06-01,2021-06-30,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,8,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,8
Psychiatric hospital or other psychiatric facility,8,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,8,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,8,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,9,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,9
Substance abuse treatment facility or detox center,9,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,9,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,9,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,21
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,23
"Jail, prison or juvenile detention facility",23,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,1,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,without_children,1
Long-term care facility or nursing home,1,all_persons,2021-06-01,2021-06-30,Q15,Institutional Settings,with_children_and_adults,0
