persons_served,total,population,start_date,end_date,question,household_type,count
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,without_children,756
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,148
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,3
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,222
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,21
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,without_children,87
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,33
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,0
