gender_identity,total,population,start_date,end_date,question,household_type,count
Male,124,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,115
Male,124,children,2021-06-01,2021-06-30,Q10b,with_only_children,9
Male,124,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
Female,119,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,107
Female,119,children,2021-06-01,2021-06-30,Q10b,with_only_children,12
Female,119,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
No Single Gender,0,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,0
No Single Gender,0,children,2021-06-01,2021-06-30,Q10b,with_only_children,0
No Single Gender,0,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
Questioning,0,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,0
Questioning,0,children,2021-06-01,2021-06-30,Q10b,with_only_children,0
Questioning,0,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
Transgender,0,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,0
Transgender,0,children,2021-06-01,2021-06-30,Q10b,with_only_children,0
Transgender,0,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,children,2021-06-01,2021-06-30,Q10b,with_only_children,0
Client Doesn't Know/Client Refused,0,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
Data Not Collected,0,children,2021-06-01,2021-06-30,Q10b,with_children_and_adults,0
Data Not Collected,0,children,2021-06-01,2021-06-30,Q10b,with_only_children,0
Data Not Collected,0,children,2021-06-01,2021-06-30,Q10b,unknown_household_type,0
