ethnicity,total,population,start_date,end_date,question,household_type,count
Non-Hispanic/Non-Latin(a)(o)(x),1057,all_persons,2021-06-01,2021-06-30,Q12b,without_children,712
Non-Hispanic/Non-Latin(a)(o)(x),1057,all_persons,2021-06-01,2021-06-30,Q12b,with_children_and_adults,316
Non-Hispanic/Non-Latin(a)(o)(x),1057,all_persons,2021-06-01,2021-06-30,Q12b,with_only_children,19
Non-Hispanic/Non-Latin(a)(o)(x),1057,all_persons,2021-06-01,2021-06-30,Q12b,unknown_household_type,10
Hispanic/Latin(a)(o)(x),93,all_persons,2021-06-01,2021-06-30,Q12b,without_children,40
Hispanic/Latin(a)(o)(x),93,all_persons,2021-06-01,2021-06-30,Q12b,with_children_and_adults,51
Hispanic/Latin(a)(o)(x),93,all_persons,2021-06-01,2021-06-30,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),93,all_persons,2021-06-01,2021-06-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q12b,unknown_household_type,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q12b,without_children,4
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q12b,with_children_and_adults,2
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q12b,with_only_children,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q12b,unknown_household_type,3
