conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,202,8,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,194
Mental Health Disorder,202,8,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Mental Health Disorder,202,8,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,49,0,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,49
Alcohol Use Disorder,49,0,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Alcohol Use Disorder,49,0,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
Drug Use Disorder,21,1,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,20
Drug Use Disorder,21,1,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Drug Use Disorder,21,1,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,39,0,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,39
Both Alcohol and Drug Use Disorders,39,0,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,39,0,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
Chronic Health Condition,110,4,1,stayers,2021-06-01,2021-06-30,Q13c1,without_children,105
Chronic Health Condition,110,4,1,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Chronic Health Condition,110,4,1,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
HIV/AIDS,98,7,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,91
HIV/AIDS,98,7,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
HIV/AIDS,98,7,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
Development Disability,47,2,8,stayers,2021-06-01,2021-06-30,Q13c1,without_children,36
Development Disability,47,2,8,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Development Disability,47,2,8,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,1
Physical Disability,120,3,0,stayers,2021-06-01,2021-06-30,Q13c1,without_children,117
Physical Disability,120,3,0,stayers,2021-06-01,2021-06-30,Q13c1,with_only_children,0
Physical Disability,120,3,0,stayers,2021-06-01,2021-06-30,Q13c1,unknown_household_type,0
