income_range,population,start_date,end_date,question,status,count
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_start,175
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,56
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_start,4
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_start,3
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_start,21
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_start,84
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,25
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_start,56
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,19
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_start,27
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,15
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_start,22
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,9
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_start,26
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,196
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,81
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_start,419
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,285
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,134
