gender_identity,total,population,start_date,end_date,question,household_type,count
Male,227,adults,2014-12-01,2014-12-31,Q10a,without_children,191
Male,227,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,36
Male,227,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
Female,189,adults,2014-12-01,2014-12-31,Q10a,without_children,111
Female,189,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,78
Female,189,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2014-12-01,2014-12-31,Q10a,without_children,0
No Single Gender,0,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
Questioning,0,adults,2014-12-01,2014-12-31,Q10a,without_children,0
Questioning,0,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
Transgender,3,adults,2014-12-01,2014-12-31,Q10a,without_children,3
Transgender,3,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,0
Transgender,3,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2014-12-01,2014-12-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2014-12-01,2014-12-31,Q10a,without_children,0
Data Not Collected,0,adults,2014-12-01,2014-12-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2014-12-01,2014-12-31,Q10a,unknown_household_type,0
