count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,196,48,86,stayers,2014-12-01,2014-12-31,Q13c2,without_children,60
None,196,48,86,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,2
None,196,48,86,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
1 Condition,106,19,10,stayers,2014-12-01,2014-12-31,Q13c2,without_children,77
1 Condition,106,19,10,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,0
1 Condition,106,19,10,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
2 Conditions,47,5,2,stayers,2014-12-01,2014-12-31,Q13c2,without_children,40
2 Conditions,47,5,2,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,0
2 Conditions,47,5,2,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
3+ Conditions,28,2,1,stayers,2014-12-01,2014-12-31,Q13c2,without_children,25
3+ Conditions,28,2,1,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,0
3+ Conditions,28,2,1,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
Condition Unknown,11,3,3,stayers,2014-12-01,2014-12-31,Q13c2,without_children,5
Condition Unknown,11,3,3,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,0
Condition Unknown,11,3,3,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2014-12-01,2014-12-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
Data Not Collected,4,0,2,stayers,2014-12-01,2014-12-31,Q13c2,without_children,1
Data Not Collected,4,0,2,stayers,2014-12-01,2014-12-31,Q13c2,with_only_children,1
Data Not Collected,4,0,2,stayers,2014-12-01,2014-12-31,Q13c2,unknown_household_type,0
