time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,33,all_persons,2014-12-01,2014-12-31,Q22e,without_children,14
7 days or less,33,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,19
7 days or less,33,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
7 days or less,33,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2014-12-01,2014-12-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
15 to 21 days,0,all_persons,2014-12-01,2014-12-31,Q22e,without_children,0
15 to 21 days,0,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,0
15 to 21 days,0,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
15 to 21 days,0,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2014-12-01,2014-12-31,Q22e,without_children,3
22 to 30 days,5,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,2
22 to 30 days,5,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
31 to 60 days,22,all_persons,2014-12-01,2014-12-31,Q22e,without_children,12
31 to 60 days,22,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,10
31 to 60 days,22,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
31 to 60 days,22,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
61 to 180 days,51,all_persons,2014-12-01,2014-12-31,Q22e,without_children,30
61 to 180 days,51,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,21
61 to 180 days,51,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
61 to 180 days,51,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
181 to 365 days,22,all_persons,2014-12-01,2014-12-31,Q22e,without_children,19
181 to 365 days,22,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,3
181 to 365 days,22,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
181 to 365 days,22,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),12,all_persons,2014-12-01,2014-12-31,Q22e,without_children,12
366-730 days (1-2 years),12,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),12,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),12,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
731 days or more,20,all_persons,2014-12-01,2014-12-31,Q22e,without_children,20
731 days or more,20,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,0
731 days or more,20,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
731 days or more,20,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),165,all_persons,2014-12-01,2014-12-31,Q22e,without_children,110
Total (persons moved into housing),165,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,55
Total (persons moved into housing),165,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
Total (persons moved into housing),165,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,17,all_persons,2014-12-01,2014-12-31,Q22e,without_children,3
Not yet moved into housing,17,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,14
Not yet moved into housing,17,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
Not yet moved into housing,17,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
Data not collected,95,all_persons,2014-12-01,2014-12-31,Q22e,without_children,62
Data not collected,95,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,33
Data not collected,95,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
Data not collected,95,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
Total persons,277,all_persons,2014-12-01,2014-12-31,Q22e,without_children,175
Total persons,277,all_persons,2014-12-01,2014-12-31,Q22e,with_children_and_adults,102
Total persons,277,all_persons,2014-12-01,2014-12-31,Q22e,with_only_children,0
Total persons,277,all_persons,2014-12-01,2014-12-31,Q22e,unknown_household_type,0
