count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,119,19,25,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,75
None,119,19,25,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
None,119,19,25,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
1 Condition,45,4,4,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,37
1 Condition,45,4,4,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
1 Condition,45,4,4,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
2 Conditions,16,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,15
2 Conditions,16,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
2 Conditions,16,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,1
3+ Conditions,17,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,17
3+ Conditions,17,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
3+ Conditions,17,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
Condition Unknown,40,3,0,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,37
Condition Unknown,40,3,0,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
Condition Unknown,40,3,0,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2021-01-01,2021-01-31,Q13b2,unknown_household_type,0
