ethnicity,total,population,start_date,end_date,question,household_type,count
Non-Hispanic/Non-Latin(a)(o)(x),1136,all_persons,2021-01-01,2021-01-31,Q12b,without_children,760
Non-Hispanic/Non-Latin(a)(o)(x),1136,all_persons,2021-01-01,2021-01-31,Q12b,with_children_and_adults,349
Non-Hispanic/Non-Latin(a)(o)(x),1136,all_persons,2021-01-01,2021-01-31,Q12b,with_only_children,15
Non-Hispanic/Non-Latin(a)(o)(x),1136,all_persons,2021-01-01,2021-01-31,Q12b,unknown_household_type,12
Hispanic/Latin(a)(o)(x),105,all_persons,2021-01-01,2021-01-31,Q12b,without_children,44
Hispanic/Latin(a)(o)(x),105,all_persons,2021-01-01,2021-01-31,Q12b,with_children_and_adults,59
Hispanic/Latin(a)(o)(x),105,all_persons,2021-01-01,2021-01-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),105,all_persons,2021-01-01,2021-01-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q12b,unknown_household_type,0
Data Not Collected,7,all_persons,2021-01-01,2021-01-31,Q12b,without_children,2
Data Not Collected,7,all_persons,2021-01-01,2021-01-31,Q12b,with_children_and_adults,2
Data Not Collected,7,all_persons,2021-01-01,2021-01-31,Q12b,with_only_children,0
Data Not Collected,7,all_persons,2021-01-01,2021-01-31,Q12b,unknown_household_type,3
