time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,without_children,70
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,38
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,without_children,8
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,without_children,10
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,without_children,5
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,7
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,without_children,20
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,8
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,without_children,38
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,27
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,without_children,29
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,12
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,without_children,44
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,without_children,67
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,11
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,without_children,291
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,103
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,without_children,25
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,14
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,without_children,11
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,2
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,without_children,327
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,119
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
