income_range,population,start_date,end_date,question,status,count
No Income,adults,2021-01-01,2021-01-31,Q16,income_at_start,406
No Income,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,11
No Income,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,80
$1 -  $150,adults,2021-01-01,2021-01-31,Q16,income_at_start,6
$1 -  $150,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2021-01-01,2021-01-31,Q16,income_at_start,4
$151 - $250,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2021-01-01,2021-01-31,Q16,income_at_start,27
$251 - $500,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,8
$501 - $1000,adults,2021-01-01,2021-01-31,Q16,income_at_start,149
$501 - $1000,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,18
$501 - $1000,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,19
$1001 - $1500,adults,2021-01-01,2021-01-31,Q16,income_at_start,86
$1001 - $1500,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,13
$1001 - $1500,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,15
$1501 - $2000,adults,2021-01-01,2021-01-31,Q16,income_at_start,68
$1501 - $2000,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,6
$1501 - $2000,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,11
$2001+,adults,2021-01-01,2021-01-31,Q16,income_at_start,67
$2001+,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,12
Client Doesn't Know/Client Refused,adults,2021-01-01,2021-01-31,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2021-01-01,2021-01-31,Q16,income_at_start,166
Data Not Collected,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,4
Data Not Collected,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,60
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,457
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,260
Number of Adult Stayers without Required Annual Assessment,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2021-01-01,2021-01-31,Q16,income_at_start,981
Total Adults,adults,2021-01-01,2021-01-31,Q16,income_at_latest_annual_assessment_for_stayers,774
Total Adults,adults,2021-01-01,2021-01-31,Q16,income_at_exit_for_leavers,207
