age_group,total,population,start_date,end_date,question,household_type,count
Under 5,76,all_persons,2021-01-01,2021-01-31,Q11,without_children,0
Under 5,76,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,73
Under 5,76,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,3
Under 5,76,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
5 -  12,126,all_persons,2021-01-01,2021-01-31,Q11,without_children,0
5 -  12,126,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,119
5 -  12,126,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,7
5 -  12,126,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
13 - 17,55,all_persons,2021-01-01,2021-01-31,Q11,without_children,0
13 - 17,55,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,48
13 - 17,55,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,7
13 - 17,55,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
18 - 24,97,all_persons,2021-01-01,2021-01-31,Q11,without_children,60
18 - 24,97,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,37
18 - 24,97,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
18 - 24,97,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
25 - 34,225,all_persons,2021-01-01,2021-01-31,Q11,without_children,170
25 - 34,225,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,55
25 - 34,225,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
25 - 34,225,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
35 - 44,228,all_persons,2021-01-01,2021-01-31,Q11,without_children,174
35 - 44,228,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,51
35 - 44,228,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
35 - 44,228,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,3
45 - 54,183,all_persons,2021-01-01,2021-01-31,Q11,without_children,169
45 - 54,183,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,13
45 - 54,183,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
45 - 54,183,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,1
55 - 61,141,all_persons,2021-01-01,2021-01-31,Q11,without_children,131
55 - 61,141,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,10
55 - 61,141,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
55 - 61,141,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
62 +,107,all_persons,2021-01-01,2021-01-31,Q11,without_children,102
62 +,107,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,5
62 +,107,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
62 +,107,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,1
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q11,without_children,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q11,with_children_and_adults,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q11,with_only_children,0
Data Not Collected,10,all_persons,2021-01-01,2021-01-31,Q11,unknown_household_type,10
