gender_identity,total,population,start_date,end_date,question,household_type,count
Male,547,adults,2021-01-01,2021-01-31,Q10a,without_children,495
Male,547,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,49
Male,547,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,3
Female,427,adults,2021-01-01,2021-01-31,Q10a,without_children,304
Female,427,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,122
Female,427,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,1
No Single Gender,2,adults,2021-01-01,2021-01-31,Q10a,without_children,2
No Single Gender,2,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,0
No Single Gender,2,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,0
Questioning,0,adults,2021-01-01,2021-01-31,Q10a,without_children,0
Questioning,0,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,0
Transgender,5,adults,2021-01-01,2021-01-31,Q10a,without_children,5
Transgender,5,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,0
Transgender,5,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2021-01-01,2021-01-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2021-01-01,2021-01-31,Q10a,without_children,0
Data Not Collected,0,adults,2021-01-01,2021-01-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2021-01-01,2021-01-31,Q10a,unknown_household_type,0
