conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,102
Mental Health Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,90
Mental Health Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,11
Alcohol Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,25
Alcohol Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,22
Alcohol Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,3
Drug Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,17
Drug Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Drug Use Disorder,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,24
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,23
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,52
Chronic Health Condition,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,47
Chronic Health Condition,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,5
HIV/AIDS,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,3
HIV/AIDS,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,21
Development Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Development Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,2
Physical Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_start,61
Physical Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_latest_assessment_for_stayers,53
Physical Disability,chronically_homeless,2021-01-01,2021-01-31,Q26e,conditions_at_exit_for_leavers,8
