gender_identity,total,population,start_date,end_date,question,household_type,count
Male,127,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,117
Male,127,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,10
Male,127,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Male,127,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
Female,68,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,55
Female,68,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,12
Female,68,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Female,68,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,1
No Single Gender,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,0
No Single Gender,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,0
No Single Gender,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
No Single Gender,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
Questioning,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,0
Questioning,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,0
Questioning,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Questioning,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
Transgender,2,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,2
Transgender,2,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,0
Transgender,2,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Transgender,2,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,without_children,0
Data Not Collected,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,with_only_children,0
Data Not Collected,0,chronically_homeless,2021-01-01,2021-01-31,Q26c,unknown_household_type,0
