health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2021-01-01,2021-01-31,Q21,at_start,630
MEDICAID,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,38
MEDICAID,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,99
MEDICARE,all_persons,2021-01-01,2021-01-31,Q21,at_start,114
MEDICARE,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,16
MEDICARE,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,15
State Children's Health Insurance Program,all_persons,2021-01-01,2021-01-31,Q21,at_start,5
State Children's Health Insurance Program,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2021-01-01,2021-01-31,Q21,at_start,17
Veteran's Administration (VA) Medical Services,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,10
Veteran's Administration (VA) Medical Services,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_start,36
Employer - Provided Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,6
Health Insurance obtained through COBRA,all_persons,2021-01-01,2021-01-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_start,36
Private Pay Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,1
State Health Insurance for Adults,all_persons,2021-01-01,2021-01-31,Q21,at_start,6
State Health Insurance for Adults,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2021-01-01,2021-01-31,Q21,at_start,3
Indian Health Services Program,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
Other,all_persons,2021-01-01,2021-01-31,Q21,at_start,11
Other,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,1
No Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_start,343
No Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,74
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q21,at_start,3
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2021-01-01,2021-01-31,Q21,at_start,81
Data Not Collected,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,403
Data Not Collected,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,2
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-01-01,2021-01-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,543
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_start,657
1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,44
1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,95
More than 1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_start,96
More than 1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_annual_assessment_for_stayers,11
More than 1 Source of Health Insurance,all_persons,2021-01-01,2021-01-31,Q21,at_exit_for_leavers,14
