count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,474,95,173,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,183
None,474,95,173,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,14
None,474,95,173,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,9
1 Condition,234,27,9,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,196
1 Condition,234,27,9,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,0
1 Condition,234,27,9,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,2
2 Conditions,118,8,1,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,109
2 Conditions,118,8,1,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,0
2 Conditions,118,8,1,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,0
3+ Conditions,95,4,0,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,91
3+ Conditions,95,4,0,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,0
3+ Conditions,95,4,0,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,0
Condition Unknown,33,2,0,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,31
Condition Unknown,33,2,0,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,0
Condition Unknown,33,2,0,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,0
Data Not Collected,57,9,28,all_persons,2021-01-01,2021-01-31,Q13c2,without_children,14
Data Not Collected,57,9,28,all_persons,2021-01-01,2021-01-31,Q13c2,with_only_children,3
Data Not Collected,57,9,28,all_persons,2021-01-01,2021-01-31,Q13c2,unknown_household_type,3
