count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,63,18,33,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,12
None,63,18,33,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
None,63,18,33,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
1 Condition,20,2,6,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,12
1 Condition,20,2,6,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
1 Condition,20,2,6,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
2 Conditions,10,2,0,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,8
2 Conditions,10,2,0,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
2 Conditions,10,2,0,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
3+ Conditions,1,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,1
3+ Conditions,1,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
3+ Conditions,1,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
Condition Unknown,2,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,2
Condition Unknown,2,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
Condition Unknown,2,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2018-08-01,2018-08-31,Q13b2,unknown_household_type,0
