conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,108,16,4,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,87
Mental Health Disorder,108,16,4,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,1
Mental Health Disorder,108,16,4,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,16,0,0,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,16
Alcohol Use Disorder,16,0,0,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Alcohol Use Disorder,16,0,0,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Drug Use Disorder,13,5,0,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,8
Drug Use Disorder,13,5,0,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Drug Use Disorder,13,5,0,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,15
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,16,1,0,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Chronic Health Condition,54,10,2,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,42
Chronic Health Condition,54,10,2,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Chronic Health Condition,54,10,2,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
HIV/AIDS,61,2,0,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,58
HIV/AIDS,61,2,0,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,1
HIV/AIDS,61,2,0,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Development Disability,26,4,7,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,15
Development Disability,26,4,7,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Development Disability,26,4,7,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
Physical Disability,48,9,0,all_persons,2018-08-01,2018-08-31,Q13c1,without_children,39
Physical Disability,48,9,0,all_persons,2018-08-01,2018-08-31,Q13c1,with_only_children,0
Physical Disability,48,9,0,all_persons,2018-08-01,2018-08-31,Q13c1,unknown_household_type,0
