income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-08-01,2018-08-31,Q17,income_at_start,102
Earned Income,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,5
Earned Income,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,23
Unemployment Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_start,0
Unemployment Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2018-08-01,2018-08-31,Q17,income_at_start,56
Supplemental Security Income (SSI),adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,24
Supplemental Security Income (SSI),adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,8
Social Security Disability Insurance (SSDI),adults,2018-08-01,2018-08-31,Q17,income_at_start,44
Social Security Disability Insurance (SSDI),adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,9
VA Service - Connected Disability Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_start,5
VA Service - Connected Disability Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2018-08-01,2018-08-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_start,1
Private Disability Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_start,0
Worker's Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-08-01,2018-08-31,Q17,income_at_start,13
Temporary Assistance for Needy Families (TANF),adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,4
General Assistance (GA),adults,2018-08-01,2018-08-31,Q17,income_at_start,1
General Assistance (GA),adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2018-08-01,2018-08-31,Q17,income_at_start,6
Retirement Income from Social Security,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2018-08-01,2018-08-31,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,2
Child Support,adults,2018-08-01,2018-08-31,Q17,income_at_start,7
Child Support,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2018-08-01,2018-08-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2018-08-01,2018-08-31,Q17,income_at_start,2
Other Source,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-08-01,2018-08-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-08-01,2018-08-31,Q17,income_at_latest_annual_assessment_for_stayers,49
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-08-01,2018-08-31,Q17,income_at_exit_for_leavers,0
