time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,without_children,20
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,12
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,without_children,1
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,7
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,without_children,2
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,2
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,without_children,2
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,4
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,without_children,7
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,2
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,without_children,14
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,14
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,without_children,13
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,19
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,without_children,19
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,8
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,without_children,33
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,11
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,without_children,111
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,79
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,without_children,6
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,20
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,without_children,7
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,5
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,without_children,124
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,104
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
