time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,without_children,36
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,9
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,without_children,3
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,3
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,without_children,3
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,without_children,10
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,8
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,without_children,14
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,7
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,without_children,56
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,21
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,without_children,15
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,15
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,without_children,22
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,without_children,35
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,9
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,without_children,194
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,72
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,without_children,5
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,20
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,without_children,7
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,5
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,without_children,206
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,97
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
