count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,88,15,28,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,45
None,88,15,28,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
None,88,15,28,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
1 Condition,35,7,5,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,23
1 Condition,35,7,5,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
1 Condition,35,7,5,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
2 Conditions,8,1,0,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,7
2 Conditions,8,1,0,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
2 Conditions,8,1,0,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
3+ Conditions,6,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,5
3+ Conditions,6,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,1
3+ Conditions,6,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,1
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
Data Not Collected,5,2,1,all_persons,2018-03-01,2018-03-31,Q13b2,without_children,2
Data Not Collected,5,2,1,all_persons,2018-03-01,2018-03-31,Q13b2,with_only_children,0
Data Not Collected,5,2,1,all_persons,2018-03-01,2018-03-31,Q13b2,unknown_household_type,0
