count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,183,46,86,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,41
None,183,46,86,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,10
None,183,46,86,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
1 Condition,144,11,6,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,127
1 Condition,144,11,6,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,0
1 Condition,144,11,6,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
2 Conditions,62,7,2,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,52
2 Conditions,62,7,2,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,1
2 Conditions,62,7,2,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
3+ Conditions,40,4,0,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,36
3+ Conditions,40,4,0,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,0
3+ Conditions,40,4,0,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,1
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,0
Condition Unknown,1,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,0
Data Not Collected,10,1,4,all_persons,2018-03-01,2018-03-31,Q13c2,without_children,1
Data Not Collected,10,1,4,all_persons,2018-03-01,2018-03-31,Q13c2,with_only_children,1
Data Not Collected,10,1,4,all_persons,2018-03-01,2018-03-31,Q13c2,unknown_household_type,3
