health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2018-03-01,2018-03-31,Q21,at_start,236
MEDICAID,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,23
MEDICAID,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,55
MEDICARE,all_persons,2018-03-01,2018-03-31,Q21,at_start,67
MEDICARE,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,15
MEDICARE,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,12
State Children's Health Insurance Program,all_persons,2018-03-01,2018-03-31,Q21,at_start,4
State Children's Health Insurance Program,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2018-03-01,2018-03-31,Q21,at_start,13
Veteran's Administration (VA) Medical Services,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,11
Veteran's Administration (VA) Medical Services,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_start,26
Employer - Provided Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,9
Health Insurance obtained through COBRA,all_persons,2018-03-01,2018-03-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_start,32
Private Pay Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Private Pay Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,6
State Health Insurance for Adults,all_persons,2018-03-01,2018-03-31,Q21,at_start,7
State Health Insurance for Adults,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2018-03-01,2018-03-31,Q21,at_start,0
Indian Health Services Program,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
Other,all_persons,2018-03-01,2018-03-31,Q21,at_start,7
Other,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,2
No Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_start,217
No Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,62
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2018-03-01,2018-03-31,Q21,at_start,22
Data Not Collected,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,80
Data Not Collected,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,4
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-03-01,2018-03-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,313
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_start,303
1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,25
1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,70
More than 1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_start,42
More than 1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_annual_assessment_for_stayers,11
More than 1 Source of Health Insurance,all_persons,2018-03-01,2018-03-31,Q21,at_exit_for_leavers,7
