living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",106,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,without_children,83
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",106,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_children_and_adults,23
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",106,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",106,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,81,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,without_children,70
Place not meant for human habitation,81,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_children_and_adults,11
Place not meant for human habitation,81,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,81,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,without_children,0
Safe Haven,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_children_and_adults,0
Safe Haven,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_only_children,0
Safe Haven,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,unknown_household_type,0
Host Home,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,without_children,0
Host Home,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_children_and_adults,0
Host Home,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,with_only_children,0
Host Home,0,all_persons,2018-03-01,2018-03-31,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,7,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,without_children,7
Hospital or other residential non-psychiatric medical facility,7,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,7,all_persons,2018-03-01,2018-03-31,Q15,Institutional Settings,with_only_children,0
