gender_identity,total,population,start_date,end_date,question,household_type,count
Male,260,adults,2018-03-01,2018-03-31,Q10a,without_children,231
Male,260,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,28
Male,260,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,1
Female,176,adults,2018-03-01,2018-03-31,Q10a,without_children,110
Female,176,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,66
Female,176,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2018-03-01,2018-03-31,Q10a,without_children,0
No Single Gender,0,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
Questioning,0,adults,2018-03-01,2018-03-31,Q10a,without_children,0
Questioning,0,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
Transgender,0,adults,2018-03-01,2018-03-31,Q10a,without_children,0
Transgender,0,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,0
Transgender,0,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2018-03-01,2018-03-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2018-03-01,2018-03-31,Q10a,without_children,0
Data Not Collected,0,adults,2018-03-01,2018-03-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2018-03-01,2018-03-31,Q10a,unknown_household_type,0
