income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2020-04-01,2020-04-30,Q17,income_at_start,193
Earned Income,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,34
Unemployment Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_start,6
Unemployment Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2020-04-01,2020-04-30,Q17,income_at_start,102
Supplemental Security Income (SSI),adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,21
Supplemental Security Income (SSI),adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,15
Social Security Disability Insurance (SSDI),adults,2020-04-01,2020-04-30,Q17,income_at_start,91
Social Security Disability Insurance (SSDI),adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,16
VA Service - Connected Disability Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_start,13
VA Service - Connected Disability Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,adults,2020-04-01,2020-04-30,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_start,0
Private Disability Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_start,0
Worker's Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2020-04-01,2020-04-30,Q17,income_at_start,13
Temporary Assistance for Needy Families (TANF),adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,5
General Assistance (GA),adults,2020-04-01,2020-04-30,Q17,income_at_start,0
General Assistance (GA),adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2020-04-01,2020-04-30,Q17,income_at_start,14
Retirement Income from Social Security,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2020-04-01,2020-04-30,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,2
Child Support,adults,2020-04-01,2020-04-30,Q17,income_at_start,9
Child Support,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2020-04-01,2020-04-30,Q17,income_at_start,1
Alimony and other spousal support,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,1
Other Source,adults,2020-04-01,2020-04-30,Q17,income_at_start,10
Other Source,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,5
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-04-01,2020-04-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-04-01,2020-04-30,Q17,income_at_latest_annual_assessment_for_stayers,59
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-04-01,2020-04-30,Q17,income_at_exit_for_leavers,0
