conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,181,12,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,169
Mental Health Disorder,181,12,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Mental Health Disorder,181,12,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,39,0,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,39
Alcohol Use Disorder,39,0,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,39,0,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,24,1,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,23
Drug Use Disorder,24,1,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Drug Use Disorder,24,1,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,30,0,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,30
Both Alcohol and Drug Use Disorders,30,0,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,30,0,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,95,6,2,stayers,2020-04-01,2020-04-30,Q13c1,without_children,87
Chronic Health Condition,95,6,2,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Chronic Health Condition,95,6,2,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,97,7,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,90
HIV/AIDS,97,7,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
HIV/AIDS,97,7,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
Development Disability,44,2,7,stayers,2020-04-01,2020-04-30,Q13c1,without_children,34
Development Disability,44,2,7,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Development Disability,44,2,7,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,1
Physical Disability,120,6,0,stayers,2020-04-01,2020-04-30,Q13c1,without_children,114
Physical Disability,120,6,0,stayers,2020-04-01,2020-04-30,Q13c1,with_only_children,0
Physical Disability,120,6,0,stayers,2020-04-01,2020-04-30,Q13c1,unknown_household_type,0
