count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,105,15,26,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,63
None,105,15,26,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
None,105,15,26,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,1
1 Condition,43,4,3,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,36
1 Condition,43,4,3,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
1 Condition,43,4,3,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
2 Conditions,22,1,1,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,20
2 Conditions,22,1,1,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
2 Conditions,22,1,1,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
3+ Conditions,19,2,0,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,17
3+ Conditions,19,2,0,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
3+ Conditions,19,2,0,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
Condition Unknown,24,1,0,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,23
Condition Unknown,24,1,0,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
Condition Unknown,24,1,0,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
Data Not Collected,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,without_children,2
Data Not Collected,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,with_only_children,0
Data Not Collected,2,0,0,all_persons,2020-04-01,2020-04-30,Q13b2,unknown_household_type,0
