income_range,population,start_date,end_date,question,status,count
No Income,adults,2020-04-01,2020-04-30,Q16,income_at_start,332
No Income,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,84
$1 -  $150,adults,2020-04-01,2020-04-30,Q16,income_at_start,5
$1 -  $150,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2020-04-01,2020-04-30,Q16,income_at_start,6
$151 - $250,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2020-04-01,2020-04-30,Q16,income_at_start,21
$251 - $500,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2020-04-01,2020-04-30,Q16,income_at_start,130
$501 - $1000,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,19
$501 - $1000,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,19
$1001 - $1500,adults,2020-04-01,2020-04-30,Q16,income_at_start,84
$1001 - $1500,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,13
$1001 - $1500,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,16
$1501 - $2000,adults,2020-04-01,2020-04-30,Q16,income_at_start,72
$1501 - $2000,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,7
$1501 - $2000,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,12
$2001+,adults,2020-04-01,2020-04-30,Q16,income_at_start,61
$2001+,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,4
$2001+,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,12
Client Doesn't Know/Client Refused,adults,2020-04-01,2020-04-30,Q16,income_at_start,3
Client Doesn't Know/Client Refused,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,2
Data Not Collected,adults,2020-04-01,2020-04-30,Q16,income_at_start,123
Data Not Collected,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,6
Data Not Collected,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,37
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,436
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,155
Number of Adult Stayers without Required Annual Assessment,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2020-04-01,2020-04-30,Q16,income_at_start,837
Total Adults,adults,2020-04-01,2020-04-30,Q16,income_at_latest_annual_assessment_for_stayers,650
Total Adults,adults,2020-04-01,2020-04-30,Q16,income_at_exit_for_leavers,187
