gender_identity,total,population,start_date,end_date,question,household_type,count
Male,477,adults,2020-04-01,2020-04-30,Q10a,without_children,424
Male,477,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,51
Male,477,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,2
Female,358,adults,2020-04-01,2020-04-30,Q10a,without_children,249
Female,358,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,107
Female,358,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,2
No Single Gender,0,adults,2020-04-01,2020-04-30,Q10a,without_children,0
No Single Gender,0,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,0
Questioning,0,adults,2020-04-01,2020-04-30,Q10a,without_children,0
Questioning,0,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,0
Transgender,2,adults,2020-04-01,2020-04-30,Q10a,without_children,2
Transgender,2,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,0
Transgender,2,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2020-04-01,2020-04-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2020-04-01,2020-04-30,Q10a,without_children,0
Data Not Collected,0,adults,2020-04-01,2020-04-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2020-04-01,2020-04-30,Q10a,unknown_household_type,0
