count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,202,62,82,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,54
None,202,62,82,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,4
None,202,62,82,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
1 Condition,111,14,9,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,88
1 Condition,111,14,9,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
1 Condition,111,14,9,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
2 Conditions,58,5,2,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,51
2 Conditions,58,5,2,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
2 Conditions,58,5,2,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
3+ Conditions,38,4,1,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,33
3+ Conditions,38,4,1,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
3+ Conditions,38,4,1,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
Condition Unknown,5,1,1,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,3
Condition Unknown,5,1,1,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
Condition Unknown,5,1,1,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,0
Data Not Collected,3,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,without_children,1
Data Not Collected,3,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,with_only_children,0
Data Not Collected,3,0,0,all_persons,2016-04-01,2016-04-30,Q13c2,unknown_household_type,2
