conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,99,12,4,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,83
Mental Health Disorder,99,12,4,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Mental Health Disorder,99,12,4,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,14,0,0,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,14
Alcohol Use Disorder,14,0,0,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,14,0,0,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,7,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,5
Drug Use Disorder,7,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Drug Use Disorder,7,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,17
Both Alcohol and Drug Use Disorders,19,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,19,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,46,9,5,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,32
Chronic Health Condition,46,9,5,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Chronic Health Condition,46,9,5,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,92,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,90
HIV/AIDS,92,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
HIV/AIDS,92,2,0,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Development Disability,16,3,5,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,8
Development Disability,16,3,5,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Development Disability,16,3,5,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
Physical Disability,50,7,2,all_persons,2016-04-01,2016-04-30,Q13c1,without_children,41
Physical Disability,50,7,2,all_persons,2016-04-01,2016-04-30,Q13c1,with_only_children,0
Physical Disability,50,7,2,all_persons,2016-04-01,2016-04-30,Q13c1,unknown_household_type,0
