income_range,population,start_date,end_date,question,status,count
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_start,132
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,37
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_start,1
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_start,4
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_start,21
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,2
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_start,74
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,14
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,16
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_start,62
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,6
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,10
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_start,28
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,7
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_start,36
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,8
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_start,44
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,3
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,210
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_start,403
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,317
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,86
