conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,189,10,1,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,178
Mental Health Disorder,189,10,1,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Mental Health Disorder,189,10,1,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,35,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,35
Alcohol Use Disorder,35,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Alcohol Use Disorder,35,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
Drug Use Disorder,27,1,0,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,26
Drug Use Disorder,27,1,0,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Drug Use Disorder,27,1,0,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,33,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,33
Both Alcohol and Drug Use Disorders,33,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,33,0,0,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
Chronic Health Condition,96,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,89
Chronic Health Condition,96,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Chronic Health Condition,96,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
HIV/AIDS,97,7,0,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,90
HIV/AIDS,97,7,0,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
HIV/AIDS,97,7,0,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
Development Disability,43,3,8,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,31
Development Disability,43,3,8,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Development Disability,43,3,8,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,1
Physical Disability,114,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,without_children,107
Physical Disability,114,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,with_only_children,0
Physical Disability,114,6,1,all_persons,2020-05-01,2020-05-31,Q13c1,unknown_household_type,0
