income_range,population,start_date,end_date,question,status,count
No Income,adults,2020-05-01,2020-05-31,Q16,income_at_start,321
No Income,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,71
$1 -  $150,adults,2020-05-01,2020-05-31,Q16,income_at_start,5
$1 -  $150,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2020-05-01,2020-05-31,Q16,income_at_start,5
$151 - $250,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2020-05-01,2020-05-31,Q16,income_at_start,21
$251 - $500,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,3
$501 - $1000,adults,2020-05-01,2020-05-31,Q16,income_at_start,141
$501 - $1000,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,21
$501 - $1000,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,33
$1001 - $1500,adults,2020-05-01,2020-05-31,Q16,income_at_start,80
$1001 - $1500,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,10
$1001 - $1500,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,16
$1501 - $2000,adults,2020-05-01,2020-05-31,Q16,income_at_start,69
$1501 - $2000,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,7
$1501 - $2000,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,12
$2001+,adults,2020-05-01,2020-05-31,Q16,income_at_start,54
$2001+,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$2001+,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,9
Client Doesn't Know/Client Refused,adults,2020-05-01,2020-05-31,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,2
Data Not Collected,adults,2020-05-01,2020-05-31,Q16,income_at_start,133
Data Not Collected,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,6
Data Not Collected,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,48
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,410
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,167
Number of Adult Stayers without Required Annual Assessment,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2020-05-01,2020-05-31,Q16,income_at_start,831
Total Adults,adults,2020-05-01,2020-05-31,Q16,income_at_latest_annual_assessment_for_stayers,636
Total Adults,adults,2020-05-01,2020-05-31,Q16,income_at_exit_for_leavers,195
