age_group,total,population,start_date,end_date,question,household_type,count
Under 5,72,all_persons,2020-05-01,2020-05-31,Q11,without_children,0
Under 5,72,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,69
Under 5,72,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,3
Under 5,72,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
5 -  12,117,all_persons,2020-05-01,2020-05-31,Q11,without_children,0
5 -  12,117,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,110
5 -  12,117,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,7
5 -  12,117,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
13 - 17,44,all_persons,2020-05-01,2020-05-31,Q11,without_children,0
13 - 17,44,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,39
13 - 17,44,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,5
13 - 17,44,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
18 - 24,81,all_persons,2020-05-01,2020-05-31,Q11,without_children,56
18 - 24,81,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,25
18 - 24,81,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
18 - 24,81,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
25 - 34,186,all_persons,2020-05-01,2020-05-31,Q11,without_children,127
25 - 34,186,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,59
25 - 34,186,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
25 - 34,186,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
35 - 44,169,all_persons,2020-05-01,2020-05-31,Q11,without_children,122
35 - 44,169,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,45
35 - 44,169,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
35 - 44,169,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,2
45 - 54,175,all_persons,2020-05-01,2020-05-31,Q11,without_children,161
45 - 54,175,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,13
45 - 54,175,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
45 - 54,175,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,1
55 - 61,123,all_persons,2020-05-01,2020-05-31,Q11,without_children,117
55 - 61,123,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,6
55 - 61,123,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
55 - 61,123,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
62 +,97,all_persons,2020-05-01,2020-05-31,Q11,without_children,95
62 +,97,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,2
62 +,97,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
62 +,97,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,1
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q11,without_children,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q11,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q11,with_only_children,0
Data Not Collected,8,all_persons,2020-05-01,2020-05-31,Q11,unknown_household_type,8
