conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,232,15,1,start,2020-05-01,2020-05-31,Q13a1,without_children,216
Mental Health Disorder,232,15,1,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Mental Health Disorder,232,15,1,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,44,0,0,start,2020-05-01,2020-05-31,Q13a1,without_children,44
Alcohol Use Disorder,44,0,0,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Alcohol Use Disorder,44,0,0,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
Drug Use Disorder,30,1,0,start,2020-05-01,2020-05-31,Q13a1,without_children,29
Drug Use Disorder,30,1,0,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Drug Use Disorder,30,1,0,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-05-01,2020-05-31,Q13a1,without_children,39
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
Chronic Health Condition,122,7,2,start,2020-05-01,2020-05-31,Q13a1,without_children,113
Chronic Health Condition,122,7,2,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Chronic Health Condition,122,7,2,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
HIV/AIDS,98,7,0,start,2020-05-01,2020-05-31,Q13a1,without_children,91
HIV/AIDS,98,7,0,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
HIV/AIDS,98,7,0,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
Development Disability,53,4,10,start,2020-05-01,2020-05-31,Q13a1,without_children,38
Development Disability,53,4,10,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Development Disability,53,4,10,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,1
Physical Disability,148,8,1,start,2020-05-01,2020-05-31,Q13a1,without_children,139
Physical Disability,148,8,1,start,2020-05-01,2020-05-31,Q13a1,with_only_children,0
Physical Disability,148,8,1,start,2020-05-01,2020-05-31,Q13a1,unknown_household_type,0
