gender_identity,total,population,start_date,end_date,question,household_type,count
Male,453,adults,2020-05-01,2020-05-31,Q10a,without_children,407
Male,453,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,44
Male,453,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,2
Female,376,adults,2020-05-01,2020-05-31,Q10a,without_children,269
Female,376,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,106
Female,376,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,1
No Single Gender,0,adults,2020-05-01,2020-05-31,Q10a,without_children,0
No Single Gender,0,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,0
Questioning,0,adults,2020-05-01,2020-05-31,Q10a,without_children,0
Questioning,0,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,0
Transgender,2,adults,2020-05-01,2020-05-31,Q10a,without_children,2
Transgender,2,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,0
Transgender,2,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2020-05-01,2020-05-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2020-05-01,2020-05-31,Q10a,without_children,0
Data Not Collected,0,adults,2020-05-01,2020-05-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2020-05-01,2020-05-31,Q10a,unknown_household_type,0
