count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,653,148,253,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,230
None,653,148,253,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,13
None,653,148,253,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,9
1 Condition,214,32,10,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,171
1 Condition,214,32,10,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,0
1 Condition,214,32,10,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,1
2 Conditions,104,8,2,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,93
2 Conditions,104,8,2,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,0
2 Conditions,104,8,2,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,1
3+ Conditions,64,2,0,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,62
3+ Conditions,64,2,0,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,0
3+ Conditions,64,2,0,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,0
Condition Unknown,67,1,0,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,66
Condition Unknown,67,1,0,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,0
Condition Unknown,67,1,0,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,0
Data Not Collected,71,13,39,all_persons,2019-10-01,2019-10-31,Q13a2,without_children,13
Data Not Collected,71,13,39,all_persons,2019-10-01,2019-10-31,Q13a2,with_only_children,2
Data Not Collected,71,13,39,all_persons,2019-10-01,2019-10-31,Q13a2,unknown_household_type,4
