age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,10,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,0
0 - 17,10,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,10
0 - 17,10,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
0 - 17,10,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
18 - 24,6,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,5
18 - 24,6,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,1
18 - 24,6,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
18 - 24,6,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
25 - 34,13,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,10
25 - 34,13,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,3
25 - 34,13,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
25 - 34,13,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
35 - 44,17,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,15
35 - 44,17,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,2
35 - 44,17,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
35 - 44,17,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
45 - 54,25,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,24
45 - 54,25,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,1
45 - 54,25,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
45 - 54,25,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
55 - 61,20,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,18
55 - 61,20,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,2
55 - 61,20,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
55 - 61,20,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
62 +,16,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,16
62 +,16,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,0
62 +,16,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
62 +,16,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2019-10-01,2019-10-31,Q26d,unknown_household_type,0
